Purchasing Document,Item,Order Type,Vendor,Short Text,Currency,Targ.Val. (Hdr),Released Value,Total Open Value,Validity Per. Start,Validity Period End,Purch. organization,MPN material,Net Price,Price unit,Tax Code,Order Unit,Target Quantity,Qty Released to Date,Open Target Quantity,Purchasing Group,Long Text,Salesperson,Deletion indicator
4100000735,10,MK,200064,FWP F203 Huawei Voice,USD,0.00,"187,500.00","-187,500.00",2/28/2013,2/27/2014,LK20,5000000654,25.00,1,V0,EA,"15,000","7,500","7,500",006,FWP F203 Huawei Voice,,
4100000736,10,MK,100154,USB Memory Stick 16GB,LKR,0.00,0.00,0.00,1/31/2013,7/31/2013,LK30,5000001848,"1,294.65",1,V4,EA,"2,500",0,"2,500",005,USB Memory Stick 16GB - Model: TDK TF10,,
4100000737,10,MK,200055,Mediant 800 VoIP Gateway 1E1/T1,USD,0.00,"89,100.00","-89,100.00",3/1/2013,12/31/2014,LK20,5000002210,"1,485.00",1,V0,EA,"1,000",60,940,006,Mediant 800 VoIP Gateway 1E1/T1,,
4100000738,10,MK,101544,Book - User Acceptance Test,LKR,0.00,0.00,0.00,2/5/2013,8/5/2013,LK00,4000003120,323.00,1,V5,EA,500,0,500,F05,Book - User Acceptance Test,,
4100000738,20,MK,101544,Book - User Acceptance Test,LKR,0.00,"52,600.00","-52,600.00",2/5/2013,8/5/2013,LK00,4000003120,263.00,1,V5,EA,500,200,300,F05,Book - User Acceptance Test,,
4100000739,10,MK,200454,15m RG6 Co-Axial Cable Roll,USD,0.00,"30,375.00","-30,375.00",3/1/2013,4/30/2013,LK30,5000000343,20.25,150,V0,M,"225,000","225,000",0,005,,,
4100000739,20,MK,200454,100m Cable - Rolls,USD,0.00,"4,050.00","-4,050.00",3/1/2013,4/30/2013,LK30,5000000080,13.50,100,V0,M,"30,000","30,000",0,005,,,
4100000739,30,MK,200454,300m Cable - Rolls,USD,0.00,"12,150.00","-12,150.00",3/1/2013,4/30/2013,LK30,5000000081,40.50,300,V0,M,"90,000","90,000",0,005,,,
4100000739,40,MK,200454,Cable Ties,USD,0.00,"2,225.00","-2,225.00",3/1/2013,4/30/2013,LK30,6000000008,0.89,100,V0,EA,"250,000","250,000",0,005,,,
4100000740,10,MK,200055,IAD 2 FXS Ports,USD,0.00,"32,500.00","-32,500.00",3/5/2013,3/4/2014,LK20,5000000032,50.00,1,V0,EA,800,650,150,006,IAD x FXS Ports,,
4100000740,20,MK,200055,IAD 4 FXS Ports,USD,0.00,"24,024.00","-24,024.00",3/5/2013,3/4/2014,LK20,5000001820,92.40,1,V0,EA,410,260,150,006,IAD x FXS Ports,,
4100000741,10,MK,101451,Remote Technosat MPEG4,LKR,0.00,"1,400,000.00","-1,400,000.00",3/6/2013,5/31/2013,LK30,5000000139,280.00,1,V0,EA,"5,000","5,000",0,005,Remote Technosat MPEG4,,S
4100000742,10,MK,200708,LTE IDU- R508,USD,0.00,"613,650.00","-613,650.00",2/22/2013,2/21/2014,LK20,5000002238,137.10,1,V0,EA,"10,000","4,500","5,500",006,LTE-CPE Type 2 - Indoor,,
4100000743,10,MK,400263,Management Fee,LKR,0.00,"11,000,000.00","-11,000,000.00",4/4/2012,4/3/2014,LK10,,"13,200,000.00",1,V5,AU,1,20,-19,B02,Payment to Hatton National Bank PLC for,,
4100000744,10,MK,506206,"GI Pipe 1 1/4""",LKR,0.00,"1,175,000.00","-1,175,000.00",3/14/2013,3/13/2014,LK20,5000000297,"2,350.00",1,V0,EA,"5,000",500,"4,500",B08,"GI Pipe 1 1/4"" 1.8mm thickness 10kg",,
4100000745,10,MK,100362,Ink Film-TOSHIBA TF 478 (IF 03),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000146,"2,232.14",1,V4,EA,5,0,5,F05,Supply of Printing Accessories,,
4100000745,20,MK,100362,Ink Film-TOSHIBA TK 12 (610),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000147,"1,651.79",1,V4,EA,5,0,5,F05,Supply of Printing Accessories,,
4100000745,30,MK,100362,Processor Kit-TOSHIBA PK 12 (610),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000209,"17,410.71",1,V4,EA,4,0,4,F05,Supply of Printing Accessories,,
4100000745,40,MK,100362,Toner-TOSHIBA T-1640D-5K,LKR,0.00,"745,446.33","-745,446.33",3/1/2013,3/31/2014,LK00,4000001305,"10,803.57",1,V4,EA,70,69,1,F05,Supply of Printing Accessories,,
4100000745,50,MK,100362,Toner-TOSHIBA ED 3560 (T-3560),LKR,0.00,"31,482.16","-31,482.16",3/1/2013,3/31/2014,LK00,4000000260,"7,870.54",1,V4,EA,10,4,6,F05,Supply of Printing Accessories,,
4100000745,60,MK,100362,Toner-TOSHIBA T 1550,LKR,0.00,"105,178.35","-105,178.35",3/1/2013,3/31/2014,LK00,4000000261,"3,392.85",1,V4,EA,60,31,29,F05,Supply of Printing Accessories,,
4100000745,70,MK,100362,Toner-TOSHIBA T 2060,LKR,0.00,"27,142.80","-27,142.80",3/1/2013,3/31/2014,LK00,4000000263,"3,392.85",1,V4,EA,15,8,7,F05,Supply of Printing Accessories,,
4100000745,80,MK,100362,Toner-TOSHIBA T 2500D,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000264,"5,669.64",1,V4,EA,15,0,15,F05,Supply of Printing Accessories,,
4100000745,90,MK,100362,Toner-TOSHIBA T 2340D (e-282),LKR,0.00,"81,875.01","-81,875.01",3/1/2013,3/31/2014,LK00,4000001143,"11,696.43",1,V4,EA,15,7,8,F05,Supply of Printing Accessories,,
4100000745,100,MK,100362,Toner-TOSHIBA E 120 (e-studio),LKR,0.00,"19,642.86","-19,642.86",3/1/2013,3/31/2014,LK00,4000000257,"9,821.43",1,V4,EA,10,2,8,F05,Supply of Printing Accessories,,
4100000745,110,MK,100362,Toner-TOSHIBA ED 1370 (T-1350),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000259,"4,031.25",1,V4,EA,15,0,15,F05,Supply of Printing Accessories,,
4100000745,120,MK,100362,Toner-TOSHIBA T 1600,LKR,0.00,"10,892.86","-10,892.86",3/1/2013,3/31/2014,LK00,4000000262,"5,446.43",1,V4,EA,15,2,13,F05,Supply of Printing Accessories,,
4100000745,130,MK,100362,Toner-Toshiba E18 - (T 1800 DS),LKR,0.00,"6,785.72","-6,785.72",3/1/2013,3/31/2014,LK00,4000003279,"6,785.72",1,V4,EA,20,1,19,F05,Supply of Printing Accessories,,
4100000746,10,MK,101045,Toner-SHARP AR 016 ST1 (AR-5316),LKR,0.00,"430,500.00","-430,500.00",3/1/2013,3/31/2014,LK00,4000000255,"10,500.00",1,V4,EA,60,41,19,F05,Supply of Printing Accessories,,
4100000746,20,MK,101045,Drum-Sharp FO 3150,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000087,"14,875.00",1,V4,EA,8,0,8,F05,Supply of Printing Accessories,,
4100000746,30,MK,101045,Toner/Developer-Sharp Fax AR30 SD-AM400,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001112,"11,687.50",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,40,MK,101045,Toner-Sharp Fax FO 3150 FO 21 BC,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000110,"11,687.50",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,50,MK,101045,Toner-Sharp Fax FO 30 DC (AM 400),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001153,"11,687.50",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,60,MK,101045,Ink Film-SHARP FO 1530 (FO 15 CR),LKR,0.00,"3,400.00","-3,400.00",3/1/2013,3/31/2014,LK00,4000000145,"3,400.00",1,V4,EA,6,1,5,F05,Supply of Printing Accessories,,
4100000746,70,MK,101045,Drum-Sharp Fax FO 90 DR (AM 400),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001169,"11,687.50",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,80,MK,101045,Toner-SHARP AR 152CT (AR 123),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001195,"7,437.50",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,90,MK,101045,Toner-SHARP SF 1118 (SF 126 CTI),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000256,"2,975.00",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000746,100,MK,101045,TONER-  SHARP AR 202 ST,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001659,"10,350.00",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000747,10,MK,100098,Cartridge-Lexmark Optra S 1855,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001001,0.01,1,V0,EA,5,0,5,F05,Supply of Printing Accessories,,
4100000747,20,MK,100098,Cartridge-Lexmark T630 21K,LKR,0.00,"79,800.00","-79,800.00",3/1/2013,3/31/2014,LK00,4000000050,"39,900.00",1,V0,EA,5,2,3,F05,Supply of Printing Accessories,,
4100000747,30,MK,100098,Cartridge-Lexmark LJ T642,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001127,"39,900.00",1,V0,EA,5,0,5,F05,Supply of Printing Accessories,,
4100000747,40,MK,100098,Cartridge-Lexmark 34217,LKR,0.00,"18,000.00","-18,000.00",3/1/2013,3/31/2014,LK00,4000001100,"9,000.00",1,V0,EA,5,2,3,F05,Supply of Printing Accessories,,
4100000747,50,MK,100098,Toner-Lexmark (C524) C5240KH-Bl,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001352,"14,000.00",1,V0,EA,3,0,3,F05,Supply of Printing Accessories,,
4100000747,60,MK,100098,Toner-Lexmark (C524) C5240CH-Cy,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001351,"15,500.00",1,V0,EA,3,0,3,F05,Supply of Printing Accessories,,
4100000747,70,MK,100098,Toner-Lexmark (C524) C5240MH-Mg,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001353,"15,500.00",1,V0,EA,3,0,3,F05,Supply of Printing Accessories,,
4100000747,80,MK,100098,Toner-Lexmark (C524) C5240YH-Yw,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001354,"15,500.00",1,V0,EA,3,0,3,F05,Supply of Printing Accessories,,
4100000747,90,MK,100098,Photoconductors-E 120,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000002705,"5,500.00",1,V0,EA,10,0,10,F05,Supply of Printing Accessories,,
4100000747,100,MK,100098,Photoconductors-E250,LKR,0.00,"6,100.00","-6,100.00",3/1/2013,3/31/2014,LK00,4000002707,"6,100.00",1,V0,EA,10,1,9,F05,Supply of Printing Accessories,,
4100000747,110,MK,100098,Photoconductors-E260,LKR,0.00,"3,900.00","-3,900.00",3/1/2013,3/31/2014,LK00,4000003342,"3,900.00",1,V0,EA,20,1,19,F05,Supply of Printing Accessories,,
4100000748,10,MK,100265,Toner-CANNON MG -15 (7161),LKR,0.00,"7,800.00","-7,800.00",3/1/2013,3/31/2014,LK00,4000001012,"3,900.00",1,V4,EA,5,2,3,F05,Supply of Printing Accessories,,
4100000748,20,MK,100265,Toner-CANNON IR 1022,LKR,0.00,"61,650.00","-61,650.00",3/1/2013,3/31/2014,LK00,4000001320,"6,850.00",1,V4,EA,30,9,21,F05,Supply of Printing Accessories,,
4100000748,30,MK,100265,Toner-CANNON IR 2016 J,LKR,0.00,"8,600.00","-8,600.00",3/1/2013,3/31/2014,LK00,4000001380,"4,300.00",1,V4,EA,10,2,8,F05,Supply of Printing Accessories,,
4100000748,40,MK,100265,Toner-CANNON NP 7160,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000252,"3,900.00",1,V4,EA,10,0,10,F05,Supply of Printing Accessories,,
4100000748,50,MK,100265,Toner-CANNON NP 7210,LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000000253,"3,900.00",1,V4,EA,10,0,10,F05,Supply of Printing Accessories,,
4100000748,60,MK,100265,Toner - CANNON NPG 20 (CANNON IR - 1600),LKR,0.00,"57,000.00","-57,000.00",3/1/2013,3/31/2014,LK00,4000002101,"4,750.00",1,V4,EA,13,12,1,F05,Supply of Printing Accessories,,
4100000748,70,MK,100265,Cartridge-Canon IR 5000 (NPG 16),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000002660,"13,750.00",1,V4,EA,10,0,10,F05,Supply of Printing Accessories,,
4100000748,80,MK,100265,Ribbon-Carbon Ribbon TR177 (IF-C501),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001373,"1,200.00",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,
4100000748,90,MK,100265,Toner-CANNON EP-22(LBP-1120 ),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001367,"8,300.00",1,V4,EA,10,0,10,F05,Supply of Printing Accessories,,
4100000748,100,MK,100265,Cartridge-CANNON (JX 300) PG-40 Black,LKR,0.00,"19,200.00","-19,200.00",3/1/2013,3/31/2014,LK00,4000001262,"2,400.00",1,V4,EA,33,8,25,F05,Supply of Printing Accessories,,
4100000748,110,MK,100265,Fax Cartridge-CANNON FX-3 (L 220),LKR,0.00,0.00,0.00,3/1/2013,3/31/2014,LK00,4000001217,"9,000.00",1,V4,EA,2,0,2,F05,Supply of Printing Accessories,,
4100000748,120,MK,100265,Ink Film-CANNON BX 3 (B 155),LKR,0.00,"6,000.00","-6,000.00",3/1/2013,3/31/2014,LK00,4000000141,"3,000.00",1,V4,EA,12,2,10,F05,Supply of Printing Accessories,,
4100000749,10,MK,100370,Ribbon-Carbon Ribbon TR177 (IF-C501),LKR,0.00,0.00,0.00,3/1/2013,2/28/2014,LK00,4000001373,"1,200.00",1,V4,EA,6,0,6,F05,Supply of Printing Accessories,,S
4100000749,20,MK,100370,Toner-CANNON EP-22(LBP-1120 ),LKR,0.00,0.00,0.00,3/1/2013,2/28/2014,LK00,4000001367,"8,300.00",1,V4,EA,10,0,10,F05,Supply of Printing Accessories,,S
4100000749,30,MK,100370,Cartridge-CANNON (JX 300) PG-40 Black,LKR,0.00,"112,800.00","-112,800.00",3/1/2013,2/28/2014,LK00,4000001262,"2,400.00",1,V4,EA,80,47,33,F05,Supply of Printing Accessories,,S
4100000749,40,MK,100370,Fax Cartridge-CANNON FX-3 (L 220),LKR,0.00,0.00,0.00,3/1/2013,2/28/2014,LK00,4000001217,"9,000.00",1,V4,EA,2,0,2,F05,Supply of Printing Accessories,,S
4100000749,50,MK,100370,Ink Film-CANNON BX 3 (B 155),LKR,0.00,"75,000.00","-75,000.00",3/1/2013,2/28/2014,LK00,4000000141,"3,000.00",1,V4,EA,37,25,12,F05,Supply of Printing Accessories,,S
4100000750,10,MK,101960,Toner-kyocera KM 2020/1635/620 - TK410,LKR,0.00,"112,200.00","-112,200.00",3/1/2013,3/31/2014,LK00,4000002841,"9,350.00",1,V4,EA,15,12,3,F05,Supply of Printing Accessories,,
4100000750,20,MK,101960,Toner -KYOCERA KM-1500  - TK-100,LKR,0.00,"7,500.00","-7,500.00",3/1/2013,3/31/2014,LK00,4000002971,"7,500.00",1,V4,EA,10,1,9,F05,Supply of Printing Accessories,,
4100000751,10,MK,200406,Copper Tape - 25mmx3mm,USD,"92,910.00",0.00,"92,910.00",3/21/2013,12/31/2013,LK10,1000008121,5.70,1,V0,EA,"16,300",0,"16,300",021,Supply and Delivery of Copper Tapes,,
4100000752,10,MK,101801,ATS panel Without control card,LKR,"3,786,240.00",0.00,"3,786,240.00",3/24/2013,12/31/2013,LK00,1000007895,"59,160.00",1,V0,EA,64,0,64,021,Supply and Delivery of ATS Panels for Di,,L
4100000752,20,MK,101801,ATS panel Without control card,LKR,"3,786,240.00","2,726,000.00","1,060,240.00",3/24/2013,12/31/2013,LK00,1000007895,"58,000.00",1,V5,EA,64,47,17,021,Supply and Delivery of ATS Panels for Di,,
4100000753,10,MK,100178,Aircraft Warning Lamp + Mounting Bracket,LKR,"9,384,000.00","5,750,000.00","3,634,000.00",3/24/2013,12/31/2013,LK00,1000006826,"23,000.00",1,V4,EA,408,250,158,021,Supply and Delivery of Air Craft Warnin,,
4100000754,10,MK,200723,Aluminium Tape 25mm x3mm,USD,"63,322.00",0.00,"63,322.00",3/24/2013,12/31/2013,LK00,1000006507,2.60,1,V0,M,"17,000",0,"17,000",021,Supply of Al Tapes and Al-Cu Bi Metalli,,L
4100000754,20,MK,200723,Bi-Metallic Connectors,USD,"63,322.00","7,210.00","56,112.00",3/24/2013,12/31/2013,LK00,1000006508,10.30,1,V0,EA,"1,840",700,"1,140",021,Supply of Al Tapes and Al-Cu Bi Metalli,,
4100000754,30,MK,200723,Aluminium Tape 25mm x3mm,USD,"63,322.00","31,320.00","32,002.00",3/24/2013,12/31/2013,LK00,1000006507,2.61,1,V0,M,"17,000","12,000","5,000",021,Supply of Al Tapes and Al-Cu Bi Metalli,,
4100000755,10,MK,100215,Analog Phone (Panasonic - KX TS500MX ),USD,0.00,0.00,0.00,3/27/2013,12/5/2013,LK20,5000001874,24.90,1,V0,EA,"16,000",0,"16,000",006,Supply of Analog Phones,,
4100000755,20,MK,100215,Analog Phone (Panasonic - KX TS580MX),USD,0.00,0.00,0.00,3/27/2013,12/5/2013,LK20,5000001649,7.41,1,V0,EA,"5,500",0,"5,500",006,Supply of Analog Phones,,
4100000756,10,MK,200415,Novaris-SDD1-50-475-NE65,USD,"360,821.47","6,483.00","354,338.47",3/28/2013,12/31/2013,LK00,1000011694,129.66,1,V0,EA,165,50,115,021,Supply and Delivery of Surge Protectors,,
4100000756,20,MK,200415,Novaris-SDN3-50-475-NE65.,USD,"360,821.47","34,922.67","325,898.80",3/28/2013,12/31/2013,LK00,1000008132,254.91,1,V0,EA,535,137,398,021,Supply and Delivery of Surge Protectors,,
4100000756,30,MK,200415,Novaris-SDN3-100-475-NE150,USD,"360,821.47","75,905.20","284,916.27",3/28/2013,12/31/2013,LK00,1000010496,271.09,1,V0,EA,384,280,104,021,Supply and Delivery of Surge Protectors,,
4100000756,40,MK,200415,Novaris-SDN3-50-475-NE150,USD,"360,821.47","59,639.80","301,181.67",3/28/2013,12/31/2013,LK00,1000008133,271.09,1,V0,EA,365,220,145,021,Supply and Delivery of Surge Protectors,,
4100000757,10,MK,100394,Content for CitiHitz Channel,LKR,0.00,"18,000,000.00","-18,000,000.00",2/1/2013,2/15/2014,LK30,,"18,000,000.00",1,V6,AU,1,11,-10,B09,Air World for Purchasing & Producing Con,,
4100000758,10,MK,200636,Eltek Rectifier,USD,"262,750.00","49,725.00","213,025.00",3/29/2013,12/31/2013,LK00,1000008603,765.00,1,V0,EA,118,65,53,021,Supply of Indoor Rectifiers,,
4100000758,20,MK,200636,Eltek Rectifier Module FP 48/2000W HE,USD,"262,750.00","111,720.00","151,030.00",3/29/2013,12/31/2013,LK00,1000008602,280.00,1,V0,EA,616,399,217,021,Supply of Indoor Rectifiers,,
4100000758,30,MK,200636,Eltek Rectifier,USD,"262,750.00","15,300.00","247,450.00",3/29/2013,12/31/2013,LK00,1000015523,765.00,1,V0,EA,118,20,98,021,Supply of Indoor Rectifiers,,
4100000758,40,MK,200636,Eltek Rectifier Module FP 48/2000W HE,USD,"262,750.00","28,000.00","234,750.00",3/29/2013,12/31/2013,LK00,1000015524,280.00,1,V0,EA,616,100,516,021,Supply of Indoor Rectifiers,,
4100000759,10,MK,200478,Kirloskar KG 10W/7.5kVA/Open,USD,"137,565.00","52,000.00","85,565.00",4/3/2013,12/31/2013,LK00,1000007959,"4,000.00",1,V0,EA,27,13,14,021,Supply and Delivery of Standby Generator,,
4100000759,20,MK,200478,Generator SP Canopies/7.5kVA/Kirloskar,USD,"137,565.00","14,235.00","123,330.00",4/3/2013,12/31/2013,LK00,1000011934,"1,095.00",1,V0,EA,27,13,14,021,Supply and Delivery of Standby Generator,,
4100000760,20,MK,100461,Generator_18kVA Sound Proofed_Tempest,LKR,"274,325.00",0.00,"274,325.00",4/3/2013,12/31/2013,LK00,1000015878,"10,973.00",1,V0,EA,25,0,25,021,Supply and Delivery of Standby Generator,,L
4100000761,10,MK,100218,Olympian/P11-4S/10kVA/Open,USD,"514,130.00",0.00,"514,130.00",4/3/2013,12/31/2013,LK00,1000012539,"7,030.00",1,V0,EA,11,0,11,021,Supply and Delivery of Standby Generator,,L
4100000761,20,MK,100218,Olympian/GEP14 -SP4 /13kVA/Open,USD,"514,130.00",0.00,"514,130.00",4/3/2013,12/31/2013,LK00,1000012540,"436,800.00",1,V0,EA,56,0,56,021,Supply and Delivery of Standby Generator,,L
4100000761,30,MK,100218,Olympian/P11-4S/10kVA/Open,USD,"514,130.00",0.00,"514,130.00",4/3/2013,12/31/2013,LK00,1000012539,"7,800.00",1,V0,EA,11,0,11,021,Supply and Delivery of Standby Generator,,L
4100000761,40,MK,100218,Olympian/P11-4S/10kVA/Open,USD,"514,130.00","7,030.00","507,100.00",4/3/2013,12/31/2013,LK00,1000012539,"7,030.00",1,V0,EA,11,1,10,021,Supply and Delivery of Standby Generator,,
4100000761,50,MK,100218,Olympian/GEP14 -SP4 /13kVA/Open,USD,"514,130.00",0.00,"514,130.00",4/3/2013,12/31/2013,LK00,1000012540,"7,800.00",1,V0,EA,56,0,56,021,Supply and Delivery of Standby Generator,,
4100000762,10,MK,100218,Local Canopy_10Kva_Olympian P11_4S,LKR,"12,328,000.00","320,000.00","12,008,000.00",4/3/2013,12/31/2013,LK00,1000015611,"160,000.00",1,V5,EA,11,2,9,021,Supply of Sound Proofing Of Open Type Ge,,
4100000762,20,MK,100218,13 kVA Sound Proofing canopy,LKR,"12,328,000.00",0.00,"12,328,000.00",4/3/2013,12/31/2013,LK00,1000010647,"16,000.00",1,V5,EA,56,0,56,021,Supply of Sound Proofing Of Open Type Ge,,L
4100000762,30,MK,100218,13 kVA Sound Proofing canopy,LKR,"12,328,000.00","1,920,000.00","10,408,000.00",4/3/2013,12/31/2013,LK00,1000010647,"160,000.00",1,V5,EA,56,12,44,021,Supply of Sound Proofing Of Open Type Ge,,
4100000763,10,MK,100461,Generator_18kVA Sound Proofed_Tempest,USD,"274,325.00",0.00,"274,325.00",4/3/2013,12/31/2013,LK00,1000015878,"10,973.00",1,V0,EA,25,0,25,021,Supply and Delivery of Standby Generator,,L
4100000764,10,MK,100215,AC Panasonic-Inv 18000BTU Indoor,LKR,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000006288,606.32,1,V0,EA,95,0,95,021,Supply of Air Conditioners,,L
4100000764,20,MK,100215,Panasonic-inverter-24k-CS-S24KKH-I/D,LKR,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000015326,749.42,1,V0,EA,21,0,21,021,Supply of Air Conditioners,,L
4100000764,30,MK,100215,Panasonic-Normal-36k-CS-D34DTH5-I/D,LKR,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000011747,"1,102.40",1,V0,EA,25,0,25,021,Supply of Air Conditioners,,L
4100000765,10,MK,100215,AC Panasonic-Inv 18000BTU Indoor,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000006288,4.78,1,V0,EA,95,0,95,021,Supply and Installation of Air Condition,,L
4100000765,20,MK,100215,Panasonic-inverter-24k-CS-S24KKH-I/D,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000015326,5.91,1,V0,EA,21,0,21,021,Supply and Installation of Air Condition,,L
4100000765,30,MK,100215,Panasonic-Normal-36k-CS-D34DTH5-I/D,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000011747,8.69,1,V0,EA,25,0,25,021,Supply and Installation of Air Condition,,L
4100000765,40,MK,100215,AC Panasonic-Inv 18000BTU Indoor,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000006288,606.32,1,V0,EA,95,0,95,021,Supply and Installation of Air Condition,,L
4100000765,50,MK,100215,Panasonic-inverter-24k-CS-S24KKH-I/D,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000015326,749.42,1,V0,EA,21,0,21,021,Supply and Installation of Air Condition,,L
4100000765,60,MK,100215,Panasonic-Normal-36k-CS-D34DTH5-I/D,USD,"100,898.22",0.00,"100,898.22",4/4/2013,12/31/2013,LK00,1000011747,"1,102.40",1,V0,EA,25,0,25,021,Supply and Installation of Air Condition,,L
4100000765,70,MK,100215,AC Panasonic-Inv 18000BTU Indoor,USD,"100,898.22","20,008.56","80,889.66",4/4/2013,12/31/2013,LK00,1000006288,303.16,1,V0,EA,95,66,29,021,Supply and Installation of Air Condition,,
4100000765,80,MK,100215,Panasonic-inverter-24k-CS-S24KKH-I/D,USD,"100,898.22","7,119.49","93,778.73",4/4/2013,12/31/2013,LK00,1000015326,374.71,1,V0,EA,21,19,2,021,Supply and Installation of Air Condition,,
4100000765,90,MK,100215,Panasonic-Normal-36k-CS-D34DTH5-I/D,USD,"100,898.22","5,512.00","95,386.22",4/4/2013,12/31/2013,LK00,1000011747,551.20,1,V0,EA,25,10,15,021,Supply and Installation of Air Condition,,
4100000765,100,MK,100215,AC Panasonic-Inv 18000BTU Outdoor,USD,"100,898.22","20,008.56","80,889.66",4/4/2013,12/31/2013,LK00,1000006289,303.16,1,V0,EA,95,66,29,021,Supply and Installation of Air Condition,,
4100000765,110,MK,100215,Panasonic-inverter-24k-CS-S24KKH-O/D,USD,"100,898.22","7,119.49","93,778.73",4/4/2013,12/31/2013,LK00,1000015327,374.71,1,V0,EA,21,19,2,021,Supply and Installation of Air Condition,,
4100000765,120,MK,100215,Panasonic-Normal-36k-CU-D34DBH8-O/D,USD,"100,898.22","5,512.00","95,386.22",4/4/2013,12/31/2013,LK00,1000011779,551.20,1,V0,EA,25,10,15,021,Supply and Installation of Air Condition,,
4100000766,10,MK,506274,CISCO 881-K9 Ethernet Sec Router,USD,0.00,"117,900.00","-117,900.00",4/4/2013,4/2/2014,LK20,5000000566,262.00,1,V0,EA,"2,000",450,"1,550",006,Cisco 881 Ethernet Sec Router,,S
4100000767,10,MK,200472,Decoders Opentech MPEG4,USD,0.00,"2,976,000.00","-2,976,000.00",4/8/2013,12/31/2013,LK30,5000000072,24.80,1,V0,EA,"130,000","120,000","10,000",005,Decoders Opentech MPEG4,,S
4100000768,10,MK,200145,RICI-16/16E1 Including EMS RVP,USD,0.00,"115,855.00","-115,855.00",4/17/2013,12/31/2014,LK20,5000002108,799.00,1,V0,EA,175,145,30,006,RICI-16E1/4 including EMS RVP,,
4100000769,10,MK,200629,Lineage/Rectifier/EP3000AC48TE/750A,USD,"41,850.00",0.00,"41,850.00",4/17/2013,12/31/2013,LK00,1000013474,"1,850.00",1,V0,EA,9,0,9,021,"Supply, Delivery of 500A and 1500A Recti",,
4100000769,20,MK,200629,Lineage/Rectifier/EP3000AC48TE/2000A,USD,"41,850.00",0.00,"41,850.00",4/17/2013,12/31/2013,LK00,1000013864,"3,600.00",1,V0,EA,1,0,1,021,"Supply, Delivery of 500A and 1500A Recti",,
4100000769,30,MK,200629,Lineage/RectModule/EP3000AC48TE/3kW,USD,"41,850.00",0.00,"41,850.00",4/17/2013,12/31/2013,LK00,1000013473,225.00,1,V0,EA,96,0,96,021,"Supply, Delivery of 500A and 1500A Recti",,
